Data supplied by UK-AIR on 29/3/2020
All Data GMT hour ending  NB:  Upto 06/02/2020 PM10 were measured with a BAM unheated, from 07/02/2020 PM10 were measured with a BAM 1020 heated
Status: R =Ratified P=Provisional,P*=As supplied
,,Reading London Road,,,,,,,,,,,,,,,,,,,,,,,
Date,time,"PM<sub>10</sub> particulate matter (Hourly measured)",status,unit,"Nitric oxide",status,unit,"Nitrogen dioxide",status,unit,"Nitrogen oxides as nitrogen dioxide",status,unit
 
01-01-2020,01:00,40.390,P,ugm-3 (Ref.eq),4.31524,P,ugm-3,24.37481,P,ugm-3,30.99143,P,ugm-3
01-01-2020,02:00,43.440,P,ugm-3 (Ref.eq),10.20977,P,ugm-3,29.63371,P,ugm-3,45.28848,P,ugm-3
01-01-2020,03:00,47.098,P,ugm-3 (Ref.eq),14.24697,P,ugm-3,32.04250,P,ugm-3,53.88756,P,ugm-3
01-01-2020,04:00,46.290,P,ugm-3 (Ref.eq),7.14017,P,ugm-3,27.87803,P,ugm-3,38.82614,P,ugm-3
01-01-2020,05:00,45.473,P,ugm-3 (Ref.eq),9.90949,P,ugm-3,31.50127,P,ugm-3,46.69560,P,ugm-3
01-01-2020,06:00,47.715,P,ugm-3 (Ref.eq),13.34611,P,ugm-3,31.49553,P,ugm-3,51.95928,P,ugm-3
01-01-2020,07:00,44.457,P,ugm-3 (Ref.eq),8.47478,P,ugm-3,30.57418,P,ugm-3,43.56866,P,ugm-3
01-01-2020,08:00,38.757,P,ugm-3 (Ref.eq),11.51102,P,ugm-3,30.76543,P,ugm-3,48.41542,P,ugm-3
01-01-2020,09:00,34.490,P,ugm-3 (Ref.eq),20.41955,P,ugm-3,31.28133,P,ugm-3,62.59087,P,ugm-3
01-01-2020,10:00,30.824,P,ugm-3 (Ref.eq),19.88570,P,ugm-3,29.38987,P,ugm-3,59.88085,P,ugm-3
01-01-2020,11:00,37.740,P,ugm-3 (Ref.eq),19.55205,P,ugm-3,28.23376,P,ugm-3,58.21315,P,ugm-3
01-01-2020,12:00,32.249,P,ugm-3 (Ref.eq),14.71409,P,ugm-3,24.70759,P,ugm-3,47.26887,P,ugm-3
01-01-2020,13:00,20.041,P,ugm-3 (Ref.eq),9.00862,P,ugm-3,16.72673,P,ugm-3,30.53976,P,ugm-3
01-01-2020,14:00,18.416,P,ugm-3 (Ref.eq),5.13825,P,ugm-3,16.14676,P,ugm-3,24.02530,P,ugm-3
01-01-2020,15:00,16.991,P,ugm-3 (Ref.eq),7.87421,P,ugm-3,18.36191,P,ugm-3,30.43553,P,ugm-3
01-01-2020,16:00,17.808,P,ugm-3 (Ref.eq),0.70067,P,ugm-3,10.59955,P,ugm-3,11.67390,P,ugm-3
01-01-2020,17:00,40.182,P,ugm-3 (Ref.eq),1.83509,P,ugm-3,15.16613,P,ugm-3,17.97989,P,ugm-3
01-01-2020,18:00,21.874,P,ugm-3 (Ref.eq),0.56721,P,ugm-3,18.88211,P,ugm-3,19.75182,P,ugm-3
01-01-2020,19:00,17.399,P,ugm-3 (Ref.eq),0.73404,P,ugm-3,19.98132,P,ugm-3,21.10683,P,ugm-3
01-01-2020,20:00,20.658,P,ugm-3 (Ref.eq),0.66731,P,ugm-3,17.94690,P,ugm-3,18.97009,P,ugm-3
01-01-2020,21:00,27.166,P,ugm-3 (Ref.eq),1.00096,P,ugm-3,19.10301,P,ugm-3,20.63779,P,ugm-3
01-01-2020,22:00,31.840,P,ugm-3 (Ref.eq),0.36702,P,ugm-3,14.34232,P,ugm-3,14.90507,P,ugm-3
01-01-2020,23:00,27.574,P,ugm-3 (Ref.eq),0.50048,P,ugm-3,9.08246,P,ugm-3,9.84985,P,ugm-3
01-01-2020,24:00,29.399,P,ugm-3 (Ref.eq),0.46711,P,ugm-3,6.26726,P,ugm-3,6.98349,P,ugm-3
02-01-2020,01:00,18.216,P,ugm-3 (Ref.eq),0.22244,P,ugm-3,4.93999,P,ugm-3,5.28105,P,ugm-3
02-01-2020,02:00,19.433,P,ugm-3 (Ref.eq),0.66731,P,ugm-3,4.32735,P,ugm-3,5.35054,P,ugm-3
02-01-2020,03:00,13.533,P,ugm-3 (Ref.eq),0.36702,P,ugm-3,3.29380,P,ugm-3,3.85656,P,ugm-3
02-01-2020,04:00,13.333,P,ugm-3 (Ref.eq),0.50048,P,ugm-3,3.45398,P,ugm-3,4.22137,P,ugm-3
02-01-2020,05:00,10.275,P,ugm-3 (Ref.eq),0.30029,P,ugm-3,2.30169,P,ugm-3,2.76213,P,ugm-3
02-01-2020,06:00,9.875,P,ugm-3 (Ref.eq),0.23356,P,ugm-3,2.56036,P,ugm-3,2.91848,P,ugm-3
02-01-2020,07:00,10.483,P,ugm-3 (Ref.eq),0.56721,P,ugm-3,3.40377,P,ugm-3,4.27348,P,ugm-3
02-01-2020,08:00,7.025,P,ugm-3 (Ref.eq),0.30029,P,ugm-3,9.44153,P,ugm-3,9.90197,P,ugm-3
02-01-2020,09:00,3.358,P,ugm-3 (Ref.eq),0.60058,P,ugm-3,10.75303,P,ugm-3,11.67390,P,ugm-3
02-01-2020,10:00,2.950,P,ugm-3 (Ref.eq),0.56721,P,ugm-3,8.30264,P,ugm-3,9.17235,P,ugm-3
02-01-2020,11:00,4.991,P,ugm-3 (Ref.eq),0.63394,P,ugm-3,8.87783,P,ugm-3,9.84985,P,ugm-3
02-01-2020,12:00,10.275,P,ugm-3 (Ref.eq),0.60058,P,ugm-3,7.46975,P,ugm-3,8.39062,P,ugm-3
02-01-2020,13:00,12.108,P,ugm-3 (Ref.eq),0.53384,P,ugm-3,7.36360,P,ugm-3,8.18215,P,ugm-3
02-01-2020,14:00,16.383,P,ugm-3 (Ref.eq),0.43375,P,ugm-3,7.51708,P,ugm-3,8.18215,P,ugm-3
02-01-2020,15:00,9.058,P,ugm-3 (Ref.eq),0.40038,P,ugm-3,6.99497,P,ugm-3,7.60888,P,ugm-3
02-01-2020,16:00,15.566,P,ugm-3 (Ref.eq),0.63394,P,ugm-3,5.95935,P,ugm-3,6.93138,P,ugm-3
02-01-2020,17:00,8.650,P,ugm-3 (Ref.eq),0.53384,P,ugm-3,7.31149,P,ugm-3,8.13004,P,ugm-3
02-01-2020,18:00,9.258,P,ugm-3 (Ref.eq),0.46711,P,ugm-3,6.42361,P,ugm-3,7.13984,P,ugm-3
02-01-2020,19:00,10.891,P,ugm-3 (Ref.eq),0.60058,P,ugm-3,6.01051,P,ugm-3,6.93138,P,ugm-3
02-01-2020,20:00,13.333,P,ugm-3 (Ref.eq),0.46711,P,ugm-3,3.45302,P,ugm-3,4.16925,P,ugm-3
02-01-2020,21:00,12.924,P,ugm-3 (Ref.eq),0.40038,P,ugm-3,2.87783,P,ugm-3,3.49175,P,ugm-3
02-01-2020,22:00,13.533,P,ugm-3 (Ref.eq),0.20019,P,ugm-3,2.92421,P,ugm-3,3.23117,P,ugm-3
02-01-2020,23:00,25.132,P,ugm-3 (Ref.eq),0.13346,P,ugm-3,2.40114,P,ugm-3,2.60578,P,ugm-3
02-01-2020,24:00,19.633,P,ugm-3 (Ref.eq),0.33365,P,ugm-3,2.56323,P,ugm-3,3.07482,P,ugm-3
03-01-2020,01:00,7.225,P,ugm-3 (Ref.eq),-0.04449,P,ugm-3,1.31899,P,ugm-3,1.25078,P,ugm-3
03-01-2020,02:00,7.833,P,ugm-3 (Ref.eq),0.13346,P,ugm-3,0.55973,P,ugm-3,0.76436,P,ugm-3
03-01-2020,03:00,4.375,P,ugm-3 (Ref.eq),0.00000,P,ugm-3,0.57327,P,ugm-3,0.57327,P,ugm-3
03-01-2020,04:00,0.508,P,ugm-3 (Ref.eq),1.06769,P,ugm-3,1.54195,P,ugm-3,3.17905,P,ugm-3
03-01-2020,05:00,2.750,P,ugm-3 (Ref.eq),0.50048,P,ugm-3,6.99784,P,ugm-3,7.76523,P,ugm-3
03-01-2020,06:00,2.342,P,ugm-3 (Ref.eq),2.13538,P,ugm-3,13.61126,P,ugm-3,16.88546,P,ugm-3
03-01-2020,07:00,0.108,P,ugm-3 (Ref.eq),1.90182,P,ugm-3,12.51014,P,ugm-3,15.42623,P,ugm-3
03-01-2020,08:00,1.533,P,ugm-3 (Ref.eq),15.74841,P,ugm-3,28.33321,P,ugm-3,52.48043,P,ugm-3
03-01-2020,09:00,5.191,P,ugm-3 (Ref.eq),27.62645,P,ugm-3,39.87849,P,ugm-3,82.23846,P,ugm-3
03-01-2020,10:00,9.875,P,ugm-3 (Ref.eq),7.17353,P,ugm-3,13.07815,P,ugm-3,24.07742,P,ugm-3
03-01-2020,11:00,14.349,P,ugm-3 (Ref.eq),9.00862,P,ugm-3,16.41403,P,ugm-3,30.22706,P,ugm-3
03-01-2020,12:00,7.225,P,ugm-3 (Ref.eq),8.90853,P,ugm-3,15.10827,P,ugm-3,28.76783,P,ugm-3
03-01-2020,13:00,12.924,P,ugm-3 (Ref.eq),11.27746,P,ugm-3,18.82426,P,ugm-3,36.11613,P,ugm-3
03-01-2020,14:00,12.924,P,ugm-3 (Ref.eq),11.67785,P,ugm-3,16.85534,P,ugm-3,34.76112,P,ugm-3
03-01-2020,15:00,15.974,P,ugm-3 (Ref.eq),8.94189,P,ugm-3,16.67270,P,ugm-3,30.38341,P,ugm-3
03-01-2020,16:00,19.233,P,ugm-3 (Ref.eq),8.20786,P,ugm-3,19.67437,P,ugm-3,32.25957,P,ugm-3
03-01-2020,17:00,28.999,P,ugm-3 (Ref.eq),24.95723,P,ugm-3,40.42738,P,ugm-3,78.69459,P,ugm-3
03-01-2020,18:00,20.858,P,ugm-3 (Ref.eq),28.76087,P,ugm-3,48.66643,P,ugm-3,92.76581,P,ugm-3
03-01-2020,19:00,25.532,P,ugm-3 (Ref.eq),44.54264,P,ugm-3,69.54806,P,ugm-3,137.84583,P,ugm-3
03-01-2020,20:00,21.674,P,ugm-3 (Ref.eq),27.39289,P,ugm-3,58.84189,P,ugm-3,100.84373,P,ugm-3
03-01-2020,21:00,20.249,P,ugm-3 (Ref.eq),21.85426,P,ugm-3,53.62793,P,ugm-3,87.13733,P,ugm-3
03-01-2020,22:00,23.299,P,ugm-3 (Ref.eq),16.61591,P,ugm-3,48.00566,P,ugm-3,73.48303,P,ugm-3
03-01-2020,23:00,26.957,P,ugm-3 (Ref.eq),13.07919,P,ugm-3,37.79387,P,ugm-3,57.84834,P,ugm-3
03-01-2020,24:00,19.841,P,ugm-3 (Ref.eq),6.40613,P,ugm-3,28.53450,P,ugm-3,38.35710,P,ugm-3
04-01-2020,01:00,15.774,P,ugm-3 (Ref.eq),2.89166,P,ugm-3,18.49706,P,ugm-3,22.93088,P,ugm-3
04-01-2020,02:00,14.141,P,ugm-3 (Ref.eq),2.13538,P,ugm-3,14.28877,P,ugm-3,17.56297,P,ugm-3
04-01-2020,03:00,17.399,P,ugm-3 (Ref.eq),3.16970,P,ugm-3,16.35092,P,ugm-3,21.21106,P,ugm-3
04-01-2020,04:00,17.599,P,ugm-3 (Ref.eq),5.13825,P,ugm-3,11.76905,P,ugm-3,19.64759,P,ugm-3
04-01-2020,05:00,17.808,P,ugm-3 (Ref.eq),4.83797,P,ugm-3,11.39563,P,ugm-3,18.81374,P,ugm-3
04-01-2020,06:00,22.891,P,ugm-3 (Ref.eq),5.73883,P,ugm-3,14.75685,P,ugm-3,23.55626,P,ugm-3
04-01-2020,07:00,16.991,P,ugm-3 (Ref.eq),2.90278,P,ugm-3,13.11210,P,ugm-3,17.56297,P,ugm-3
04-01-2020,08:00,16.991,P,ugm-3 (Ref.eq),0.90086,P,ugm-3,12.22088,P,ugm-3,13.60218,P,ugm-3
04-01-2020,09:00,14.749,P,ugm-3 (Ref.eq),2.63586,P,ugm-3,10.96771,P,ugm-3,15.00930,P,ugm-3
04-01-2020,10:00,10.075,P,ugm-3 (Ref.eq),2.06865,P,ugm-3,14.13051,P,ugm-3,17.30239,P,ugm-3
04-01-2020,11:00,14.141,P,ugm-3 (Ref.eq),1.53480,P,ugm-3,13.22924,P,ugm-3,15.58257,P,ugm-3
04-01-2020,12:00,17.599,P,ugm-3 (Ref.eq),8.57488,P,ugm-3,23.59356,P,ugm-3,36.74152,P,ugm-3
04-01-2020,13:00,18.008,P,ugm-3 (Ref.eq),23.45579,P,ugm-3,34.65163,P,ugm-3,70.61667,P,ugm-3
04-01-2020,14:00,10.891,P,ugm-3 (Ref.eq),26.69222,P,ugm-3,38.91364,P,ugm-3,79.84114,P,ugm-3
04-01-2020,15:00,9.666,P,ugm-3 (Ref.eq),19.25176,P,ugm-3,40.73290,P,ugm-3,70.25186,P,ugm-3
04-01-2020,16:00,14.958,P,ugm-3 (Ref.eq),27.05924,P,ugm-3,49.71209,P,ugm-3,91.20234,P,ugm-3
04-01-2020,17:00,11.700,P,ugm-3 (Ref.eq),21.72079,P,ugm-3,57.32432,P,ugm-3,90.62907,P,ugm-3
04-01-2020,18:00,15.974,P,ugm-3 (Ref.eq),33.29854,P,ugm-3,63.64943,P,ugm-3,114.70649,P,ugm-3
04-01-2020,19:00,20.041,P,ugm-3 (Ref.eq),26.09165,P,ugm-3,55.20862,P,ugm-3,95.21525,P,ugm-3
04-01-2020,20:00,20.858,P,ugm-3 (Ref.eq),11.57775,P,ugm-3,44.89068,P,ugm-3,62.64298,P,ugm-3
04-01-2020,21:00,23.499,P,ugm-3 (Ref.eq),3.16970,P,ugm-3,33.13215,P,ugm-3,37.99229,P,ugm-3
04-01-2020,22:00,30.415,P,ugm-3 (Ref.eq),2.13538,P,ugm-3,33.41520,P,ugm-3,36.68940,P,ugm-3
04-01-2020,23:00,19.841,P,ugm-3 (Ref.eq),1.23452,P,ugm-3,20.15201,P,ugm-3,22.04491,P,ugm-3
04-01-2020,24:00,9.058,P,ugm-3 (Ref.eq),1.66826,P,ugm-3,15.10923,P,ugm-3,17.66720,P,ugm-3
05-01-2020,01:00,8.450,P,ugm-3 (Ref.eq),9.69817,P,ugm-3,21.54112,P,ugm-3,36.41145,P,ugm-3
05-01-2020,02:00,7.433,P,ugm-3 (Ref.eq),2.10201,P,ugm-3,5.84508,P,ugm-3,9.06812,P,ugm-3
05-01-2020,03:00,7.433,P,ugm-3 (Ref.eq),0.43375,P,ugm-3,2.87879,P,ugm-3,3.54386,P,ugm-3
05-01-2020,04:00,7.433,P,ugm-3 (Ref.eq),0.23356,P,ugm-3,2.09132,P,ugm-3,2.44943,P,ugm-3
05-01-2020,05:00,7.633,P,ugm-3 (Ref.eq),0.30029,P,ugm-3,1.67631,P,ugm-3,2.13674,P,ugm-3
05-01-2020,06:00,2.750,P,ugm-3 (Ref.eq),0.00000,P,ugm-3,2.24097,P,ugm-3,2.24097,P,ugm-3
05-01-2020,07:00,-0.908,P,ugm-3 (Ref.eq),0.53384,P,ugm-3,4.18455,P,ugm-3,5.00310,P,ugm-3
05-01-2020,08:00,1.325,P,ugm-3 (Ref.eq),0.50048,P,ugm-3,7.25842,P,ugm-3,8.02581,P,ugm-3
05-01-2020,09:00,3.567,P,ugm-3 (Ref.eq),0.63394,P,ugm-3,9.34687,P,ugm-3,10.31889,P,ugm-3
05-01-2020,10:00,4.991,P,ugm-3 (Ref.eq),1.86846,P,ugm-3,10.94572,P,ugm-3,13.81064,P,ugm-3
05-01-2020,11:00,5.191,P,ugm-3 (Ref.eq),2.60249,P,ugm-3,9.14271,P,ugm-3,13.13314,P,ugm-3
05-01-2020,12:00,7.025,P,ugm-3 (Ref.eq),8.60824,P,ugm-3,19.42526,P,ugm-3,32.62438,P,ugm-3
05-01-2020,13:00,6.008,P,ugm-3 (Ref.eq),4.47095,P,ugm-3,12.27108,P,ugm-3,19.12643,P,ugm-3
05-01-2020,14:00,3.358,P,ugm-3 (Ref.eq),7.84084,P,ugm-3,19.09058,P,ugm-3,31.11303,P,ugm-3
05-01-2020,15:00,6.008,P,ugm-3 (Ref.eq),7.64065,P,ugm-3,17.88618,P,ugm-3,29.60168,P,ugm-3
05-01-2020,16:00,3.975,P,ugm-3 (Ref.eq),4.70450,P,ugm-3,16.91606,P,ugm-3,24.12953,P,ugm-3
05-01-2020,17:00,0.917,P,ugm-3 (Ref.eq),0.60058,P,ugm-3,9.97130,P,ugm-3,10.89217,P,ugm-3
05-01-2020,18:00,6.008,P,ugm-3 (Ref.eq),0.03337,P,ugm-3,9.43388,P,ugm-3,9.48504,P,ugm-3
05-01-2020,19:00,7.833,P,ugm-3 (Ref.eq),0.40038,P,ugm-3,8.14151,P,ugm-3,8.75543,P,ugm-3
05-01-2020,20:00,7.225,P,ugm-3 (Ref.eq),0.40038,P,ugm-3,10.12191,P,ugm-3,10.73582,P,ugm-3
05-01-2020,21:00,7.225,P,ugm-3 (Ref.eq),0.53384,P,ugm-3,11.68920,P,ugm-3,12.50775,P,ugm-3
05-01-2020,22:00,14.141,P,ugm-3 (Ref.eq),0.06673,P,ugm-3,11.88428,P,ugm-3,11.98659,P,ugm-3
05-01-2020,23:00,10.891,P,ugm-3 (Ref.eq),0.50048,P,ugm-3,9.86420,P,ugm-3,10.63159,P,ugm-3
05-01-2020,24:00,17.599,P,ugm-3 (Ref.eq),0.23356,P,ugm-3,7.25077,P,ugm-3,7.60888,P,ugm-3
06-01-2020,01:00,13.333,P,ugm-3 (Ref.eq),0.13346,P,ugm-3,6.67463,P,ugm-3,6.87926,P,ugm-3
06-01-2020,02:00,8.850,P,ugm-3 (Ref.eq),0.83413,P,ugm-3,1.01410,P,ugm-3,2.29309,P,ugm-3
06-01-2020,03:00,10.483,P,ugm-3 (Ref.eq),0.20019,P,ugm-3,0.21420,P,ugm-3,0.52116,P,ugm-3
06-01-2020,04:00,12.108,P,ugm-3 (Ref.eq),0.36702,P,ugm-3,0.53168,P,ugm-3,1.09443,P,ugm-3
06-01-2020,05:00,11.091,P,ugm-3 (Ref.eq),0.50048,P,ugm-3,0.63973,P,ugm-3,1.40712,P,ugm-3
06-01-2020,06:00,18.616,P,ugm-3 (Ref.eq),0.26692,P,ugm-3,1.93593,P,ugm-3,2.34520,P,ugm-3
06-01-2020,07:00,15.974,P,ugm-3 (Ref.eq),0.63394,P,ugm-3,4.55223,P,ugm-3,5.52426,P,ugm-3
06-01-2020,08:00,15.974,P,ugm-3 (Ref.eq),0.53384,P,ugm-3,7.25937,P,ugm-3,8.07792,P,ugm-3
06-01-2020,09:00,8.850,P,ugm-3 (Ref.eq),0.60058,P,ugm-3,8.30360,P,ugm-3,9.22447,P,ugm-3
06-01-2020,10:00,8.041,P,ugm-3 (Ref.eq),0.93423,P,ugm-3,8.36528,P,ugm-3,9.79774,P,ugm-3
06-01-2020,11:00,6.816,P,ugm-3 (Ref.eq),0.86750,P,ugm-3,5.49700,P,ugm-3,6.82715,P,ugm-3
06-01-2020,12:00,16.991,P,ugm-3 (Ref.eq),0.56721,P,ugm-3,4.39397,P,ugm-3,5.26368,P,ugm-3
06-01-2020,13:00,17.199,P,ugm-3 (Ref.eq),1.06769,P,ugm-3,6.59717,P,ugm-3,8.23427,P,ugm-3
06-01-2020,14:00,14.549,P,ugm-3 (Ref.eq),0.53384,P,ugm-3,5.74802,P,ugm-3,6.56657,P,ugm-3
06-01-2020,15:00,22.282,P,ugm-3 (Ref.eq),0.70067,P,ugm-3,9.19243,P,ugm-3,10.26678,P,ugm-3
06-01-2020,16:00,22.074,P,ugm-3 (Ref.eq),0.80077,P,ugm-3,11.22781,P,ugm-3,12.45563,P,ugm-3
06-01-2020,17:00,17.399,P,ugm-3 (Ref.eq),0.96759,P,ugm-3,15.50607,P,ugm-3,16.98969,P,ugm-3
06-01-2020,18:00,11.700,P,ugm-3 (Ref.eq),0.86750,P,ugm-3,16.85821,P,ugm-3,18.18835,P,ugm-3
06-01-2020,19:00,9.466,P,ugm-3 (Ref.eq),5.03816,P,ugm-3,25.00355,P,ugm-3,32.72861,P,ugm-3
06-01-2020,20:00,18.824,P,ugm-3 (Ref.eq),18.68455,P,ugm-3,41.91531,P,ugm-3,70.56456,P,ugm-3
06-01-2020,21:00,40.590,P,ugm-3 (Ref.eq),11.54439,P,ugm-3,32.17351,P,ugm-3,49.87465,P,ugm-3
06-01-2020,22:00,51.173,P,ugm-3 (Ref.eq),14.88091,P,ugm-3,38.83570,P,ugm-3,61.65278,P,ugm-3
06-01-2020,23:00,54.631,P,ugm-3 (Ref.eq),29.42817,P,ugm-3,44.04727,P,ugm-3,89.16983,P,ugm-3
06-01-2020,24:00,39.982,P,ugm-3 (Ref.eq),10.30987,P,ugm-3,32.19024,P,ugm-3,47.99849,P,ugm-3
07-01-2020,01:00,36.315,P,ugm-3 (Ref.eq),1.02320,P,ugm-3,14.80211,P,ugm-3,16.37100,P,ugm-3
07-01-2020,02:00,29.199,P,ugm-3 (Ref.eq),1.56817,P,ugm-3,9.36217,P,ugm-3,11.76666,P,ugm-3
07-01-2020,03:00,33.474,P,ugm-3 (Ref.eq),3.93710,P,ugm-3,12.78984,P,ugm-3,18.82665,P,ugm-3
07-01-2020,04:00,31.232,P,ugm-3 (Ref.eq),0.33365,P,ugm-3,7.16231,P,ugm-3,7.67391,P,ugm-3
07-01-2020,05:00,34.082,P,ugm-3 (Ref.eq),1.00096,P,ugm-3,6.54840,P,ugm-3,8.08318,P,ugm-3
07-01-2020,06:00,23.299,P,ugm-3 (Ref.eq),2.33557,P,ugm-3,10.48767,P,ugm-3,14.06883,P,ugm-3
07-01-2020,07:00,36.524,P,ugm-3 (Ref.eq),0.73404,P,ugm-3,12.53405,P,ugm-3,13.65955,P,ugm-3
07-01-2020,08:00,52.390,P,ugm-3 (Ref.eq),1.00096,P,ugm-3,18.36622,P,ugm-3,19.90100,P,ugm-3
07-01-2020,09:00,50.356,P,ugm-3 (Ref.eq),1.10105,P,ugm-3,22.81708,P,ugm-3,24.50534,P,ugm-3
07-01-2020,10:00,,,,,,,,,,,,
07-01-2020,11:00,,,,,,,,,,,,
07-01-2020,12:00,,,,2.26884,P,ugm-3,10.84579,P,ugm-3,14.32463,P,ugm-3
07-01-2020,13:00,,,,1.53480,P,ugm-3,11.05043,P,ugm-3,13.40376,P,ugm-3
07-01-2020,14:00,,,,1.20115,P,ugm-3,12.17593,P,ugm-3,14.01767,P,ugm-3
07-01-2020,15:00,,,,0.73404,P,ugm-3,12.48289,P,ugm-3,13.60839,P,ugm-3
07-01-2020,16:00,,,,0.30029,P,ugm-3,12.89216,P,ugm-3,13.35260,P,ugm-3
07-01-2020,17:00,,,,-0.03336,P,ugm-3,13.86419,P,ugm-3,13.81303,P,ugm-3
07-01-2020,18:00,,,,-0.10010,P,ugm-3,14.42694,P,ugm-3,14.27347,P,ugm-3
07-01-2020,19:00,,,,0.20019,P,ugm-3,9.36217,P,ugm-3,9.66912,P,ugm-3
07-01-2020,20:00,,,,0.30029,P,ugm-3,8.03202,P,ugm-3,8.49246,P,ugm-3
07-01-2020,21:00,,,,0.30029,P,ugm-3,6.19028,P,ugm-3,6.65072,P,ugm-3
07-01-2020,22:00,,,,0.00000,P,ugm-3,4.96246,P,ugm-3,4.96246,P,ugm-3
07-01-2020,23:00,,,,0.50048,P,ugm-3,4.45087,P,ugm-3,5.21826,P,ugm-3
07-01-2020,24:00,,,,0.00000,P,ugm-3,3.93927,P,ugm-3,3.93927,P,ugm-3
08-01-2020,01:00,,,,-0.26692,P,ugm-3,2.52386,P,ugm-3,2.11459,P,ugm-3
08-01-2020,02:00,,,,0.86750,P,ugm-3,2.60913,P,ugm-3,3.93927,P,ugm-3
08-01-2020,03:00,,,,-0.10010,P,ugm-3,2.04638,P,ugm-3,1.89290,P,ugm-3
08-01-2020,04:00,,,,0.40038,P,ugm-3,6.13913,P,ugm-3,6.75304,P,ugm-3
08-01-2020,05:00,,,,1.83509,P,ugm-3,9.41333,P,ugm-3,12.22709,P,ugm-3
08-01-2020,06:00,,,,5.90565,P,ugm-3,13.50608,P,ugm-3,22.56128,P,ugm-3
08-01-2020,07:00,,,,17.85042,P,ugm-3,29.31432,P,ugm-3,56.68459,P,ugm-3
08-01-2020,08:00,,,,6.40613,P,ugm-3,22.76592,P,ugm-3,32.58852,P,ugm-3
08-01-2020,09:00,,,,4.37085,P,ugm-3,26.24476,P,ugm-3,32.94664,P,ugm-3
08-01-2020,10:00,,,,3.80364,P,ugm-3,23.37983,P,ugm-3,29.21200,P,ugm-3
08-01-2020,11:00,,,,7.47382,P,ugm-3,24.24954,P,ugm-3,35.70924,P,ugm-3
08-01-2020,12:00,,,,18.41763,P,ugm-3,29.41664,P,ugm-3,57.65662,P,ugm-3
08-01-2020,13:00,,,,24.39002,P,ugm-3,33.30475,P,ugm-3,70.70226,P,ugm-3
08-01-2020,14:00,,,,23.62262,P,ugm-3,36.32316,P,ugm-3,72.54399,P,ugm-3
08-01-2020,15:00,,,,22.62166,P,ugm-3,40.26243,P,ugm-3,74.94848,P,ugm-3
08-01-2020,16:00,,,,3.03624,P,ugm-3,23.43099,P,ugm-3,28.08650,P,ugm-3
08-01-2020,17:00,,,,4.53768,P,ugm-3,35.45345,P,ugm-3,42.41112,P,ugm-3
08-01-2020,18:00,,,,42.00688,P,ugm-3,60.36806,P,ugm-3,124.77772,P,ugm-3
08-01-2020,19:00,,,,5.33844,P,ugm-3,41.95069,P,ugm-3,50.13619,P,ugm-3
08-01-2020,20:00,,,,15.01437,P,ugm-3,42.61576,P,ugm-3,65.63748,P,ugm-3
08-01-2020,21:00,,,,7.70738,P,ugm-3,40.62054,P,ugm-3,52.43836,P,ugm-3
08-01-2020,22:00,,,,0.96759,P,ugm-3,30.28635,P,ugm-3,31.76997,P,ugm-3
08-01-2020,23:00,,,,0.06673,P,ugm-3,14.17115,P,ugm-3,14.27347,P,ugm-3
08-01-2020,24:00,,,,-0.13346,P,ugm-3,6.54840,P,ugm-3,6.34376,P,ugm-3
09-01-2020,01:00,,,,-0.35590,P,ugm-3,4.84309,P,ugm-3,4.29739,P,ugm-3
09-01-2020,02:00,,,,0.50048,P,ugm-3,2.91608,P,ugm-3,3.68348,P,ugm-3
09-01-2020,03:00,,,,-0.30029,P,ugm-3,2.35333,P,ugm-3,1.89290,P,ugm-3
09-01-2020,04:00,,,,-0.30029,P,ugm-3,2.19985,P,ugm-3,1.73942,P,ugm-3
09-01-2020,05:00,,,,-0.13346,P,ugm-3,2.30217,P,ugm-3,2.09753,P,ugm-3
09-01-2020,06:00,,,,-0.36702,P,ugm-3,2.66029,P,ugm-3,2.09753,P,ugm-3
09-01-2020,07:00,,,,-0.13346,P,ugm-3,3.93927,P,ugm-3,3.73463,P,ugm-3
09-01-2020,08:00,,,,0.26692,P,ugm-3,6.80420,P,ugm-3,7.21347,P,ugm-3
09-01-2020,09:00,,,,0.90086,P,ugm-3,8.74825,P,ugm-3,10.12956,P,ugm-3
09-01-2020,10:00,,,,2.00192,P,ugm-3,9.25985,P,ugm-3,12.32941,P,ugm-3
09-01-2020,11:00,,,,0.83413,P,ugm-3,5.78101,P,ugm-3,7.05999,P,ugm-3
09-01-2020,12:00,,,,5.80556,P,ugm-3,15.24549,P,ugm-3,24.14723,P,ugm-3
09-01-2020,13:00,,,,5.27171,P,ugm-3,13.35260,P,ugm-3,21.43578,P,ugm-3
09-01-2020,14:00,,,,0.56721,P,ugm-3,7.21347,P,ugm-3,8.08318,P,ugm-3
09-01-2020,15:00,49.340,P,ugm-3 (Ref.eq),12.41188,P,ugm-3,22.30549,P,ugm-3,41.33678,P,ugm-3
09-01-2020,16:00,25.332,P,ugm-3 (Ref.eq),27.79327,P,ugm-3,53.51271,P,ugm-3,96.12847,P,ugm-3
09-01-2020,17:00,15.366,P,ugm-3 (Ref.eq),24.85713,P,ugm-3,44.86677,P,ugm-3,82.98051,P,ugm-3
09-01-2020,18:00,0.308,P,ugm-3 (Ref.eq),1.66826,P,ugm-3,22.66360,P,ugm-3,25.22157,P,ugm-3
